EmployerId,Employees,Industry,NetworkStrength,ZipCode,ClientStartDate
668837,75,I23,0.7577,94520,03/12/16
388207203,36,I24,0.7450,80237,05/30/99
327336485,7,I13,0.3485,08901,07/27/03
380529110,10,I19,-0.2305,67215,08/08/13
735238,7,I01,-0.4309,35205,03/17/02
473720,50,,-0.2097,15143,09/29/02
51027160,2,,0.3918,10001,11/10/11
578301148,30,,0.2920,85016,08/03/16
601147842,68,I27,-0.1124,55416,05/24/03
559935676,90,I26,0.2923,20009,12/13/99
541722,9,I27,-0.0801,07920,08/10/04
869038,98,I13,-0.4309,35259,10/26/13
35384721,20,I12,0.2785,19106,07/29/15
661413,20,I27,0.1490,75024,10/03/07
58112487,12,I25,-0.2816,53562,02/13/12
787924,11,I27,0.3493,19063,01/29/10
305371635,11,,0.6907,48084,11/09/00
762521,7,I27,0.3413,78759,10/11/03
441350184,41,I27,0.1056,60642,07/04/07
650033140,12,,0.6907,48084,08/03/00
772526,38,I20,-0.1771,24605,12/27/03
410428077,145,I11,0.4187,20770,11/17/16
790688,4,I26,0.6369,37062,11/06/08
114224490,13,I27,-0.3655,69101,06/22/11
551445205,28,I20,0.8537,94539,06/23/00
604808,10,I22,0.4896,84070,06/30/15
578304507,45,I24,0.3918,10106,12/27/03
511088,19,I12,0.7379,14901,10/07/16
697732,1,I15,0.3918,10001,01/22/01
602323,162,I27,0.6907,48012,03/04/13
11438823,3195,I25,0.5663,66103,07/13/00
619192326,33,I27,0.6770,92653,03/11/15
616093,10,I23,-0.2097,15217,05/19/03
718012,191,I12,0.1011,77054,05/24/11
439258,182,I26,-0.1185,75152,01/04/07
223340339,25,I14,0.6297,22314,08/05/06
868635,124,I23,0.7163,80905,12/11/08
307132964,52,I19,-0.8247,13032,09/25/14
508032,3,I08,-0.0555,02116,09/27/10
791537,22,I27,0.1056,60619,05/21/10
756141,5,I22,0.3866,55114,12/22/05
413843051,19,I20,0.3446,14701,12/27/05
611791494,926,I25,0.0978,29605,10/11/05
767294,4,I27,-0.2378,02472,03/22/99
604718714,11,,0.0558,94110,03/25/02
46184096,7,I20,-1.5749,95642,02/28/14
850517,5,I12,0.2920,85306,06/02/12
631505292,70,I09,0.4146,32218,04/30/98
698118,202,I12,-0.2253,17701,01/23/02
682608,3,I19,0.5411,90254,01/28/09
682880852,13,,0.5411,90292,11/21/08
828262,13,I22,-0.2378,01776,05/26/98
599122642,8,,0.2965,20850,05/30/99
359987822,32,I27,-0.2378,02493,03/03/05
698077,16,I24,-0.3982,36106,12/28/05
554693,141,I19,0.2370,19406,10/20/08
500059580,275,I20,-1.6766,77523,02/21/99
680413,3,I27,?,02903,11/26/00
27850876,25,I27,0.8190,30022,09/16/03
225710552,9,I21,-0.7379,58203,05/21/14
542592215,28,I23,-0.1242,07022,10/01/06
416127309,12,I21,0.5800,30102,01/16/12
601991,5,I13,-0.2097,15219,12/12/05
488300093,47,I02,0.6770,92870,06/12/16
320887182,97,I17,0.9627,49419,06/24/03
517973897,217,I20,-0.3529,05089,12/28/05
801947,6,I07,0.4332,22003,04/21/16
470416,16,I27,0.3866,55102,10/21/00
43114059,18,I21,-0.6325,72206,11/20/08
90092385,10,I11,0.7075,33021,10/16/07
531820,29,I20,0.5411,91361,10/18/98
557411726,1382,I27,-0.6033,54301,10/08/06
619060421,10,I16,0.8253,44122,12/23/08
397867841,7,I22,0.3102,77478,07/03/11
443026,39,I27,-0.2378,01887,06/05/01
746013,11,I12,-0.2816,53717,10/05/01
313446753,38,I20,-1.1807,17921,05/23/16
869224,15,I12,1.0332,66502,06/22/14
578324,6,I14,0.6907,48067,09/24/02
592493,11,I24,0.5766,43215,12/17/09
4776706,9,I02,0.4721,80211,05/10/11
524863665,32,I19,0.1815,60191,04/10/14
392234365,10,,0.1056,60453,05/27/07
473192,44,I25,1.0705,27284,12/15/05
746843,692,I22,0.1839,14624,08/07/07
757114,2,I17,0.2225,21043,01/27/99
756687,16,I12,0.4868,97030,07/20/11
749408,33,I12,0.2749,30720,11/26/10
707345,3,I12,0.4798,01030,07/01/00
17776822,41,I25,0.2401,89106,05/14/04
693690,8,I09,0.2965,20866,09/15/12
173630483,10,,-0.6589,04092,03/22/05
457282,11,I12,?,04062,05/23/00
455231730,3,I24,0.4646,83404,12/04/11
626955720,380,,0.4883,37167,11/21/02
668844,5,I25,?,03110,02/08/11
113155329,8,I23,0.9627,49348,04/02/99
334086624,13,I20,0.2014,06610,12/06/12
825954,9,I16,0.1815,60181,05/02/08
851356,26,I09,0.1056,60654,04/05/01
658389,2,I27,-0.4492,17055,06/12/14
648627,6,I22,0.6907,48083,09/01/05
735428,29,I22,-0.2482,15317,01/03/13
654487,12,,0.3918,10010,05/15/07
489386,13,I12,-0.8641,27103,04/13/99
268527560,38,I25,0.4381,08060,12/10/10
801408,8,I15,0.1281,02540,08/23/14
583269,52,I13,0.3918,10019,07/29/02
506326,18,I27,0.7873,93301,09/15/07
349077033,9,I25,-0.2356,79602,06/14/01
446883809,2,I27,0.3394,68137,08/23/04
4395891,1937,I27,0.3918,10018,01/19/11
768551,59,I18,-0.6589,04084,11/26/00
459921217,174,I27,-0.2488,32501,05/29/03
793083,2,I02,0.3413,78759,03/17/03
401485484,2,I22,-0.0710,01075,02/15/16
850951,168,I20,0.2067,24586,06/06/06
694073,19,I20,0.1805,76140,10/04/03
499896,42,I26,-0.3004,78011,06/23/08
434757,5,I12,-0.5945,79606,10/29/10
746423,1,,0.1056,60601,06/08/03
421764506,101,I20,0.5411,90670,04/03/01
462118553,15,I13,-0.3488,73116,06/28/03
168012284,35,I22,0.6907,48309,03/23/10
677472749,710,I12,0.6284,92121,10/10/15
288099979,11,I12,0.5766,43219,06/24/00
185677342,18,I15,0.0983,08031,06/27/10
281073761,37,I27,0.5411,90067,11/26/01
560487852,25,I12,0.7075,33309,06/22/10
433225,41,I13,0.2023,89501,02/12/01
798362,194,I27,-0.2453,02038,06/07/10
635308180,3,,0.2819,23060,08/31/15
46308784,16,I19,0.3394,68137,03/28/09
673529981,22,,-0.2531,18702,12/14/12
75999471,28,I27,0.8138,30339,05/07/01
621185080,146,I17,0.6770,92801,09/21/05
696784312,624,,-0.5895,27617,02/15/10
683122857,61,,0.9521,80433,04/05/15
645357,3,I13,0.2336,06357,10/27/09
147474887,91,I24,-0.0555,02109,02/10/04
639039,1,I19,0.9787,39130,04/05/09
630089249,68,I09,0.6111,84042,06/19/11
593930035,22,I09,0.4332,22033,12/21/05
77447125,13,I11,0.1815,60502,09/21/15
383209895,10,,0.3413,78703,08/10/07
516538,245,I23,1.2737,13676,03/29/05
450982152,22,I27,0.1530,98101,01/18/98
247132109,3,I13,0.6907,48067,06/11/05
661869115,167,,0.0558,94103,07/23/16
810944,7,I02,0.6770,92612,12/27/14
591880838,15,I26,-0.8590,76511,12/10/08
549953,6,I24,0.2542,42303,07/06/99
811545,7,I23,0.1052,47904,01/28/04
756841,12,I11,0.5491,98201,10/16/05
672317,90,I12,0.3197,32789,03/22/07
326934819,52,I14,0.3413,78754,08/17/16
520962075,6,,0.3413,78703,11/24/00
651513,22,I22,0.7062,30328,03/24/00
512536,47,I19,-0.8590,76527,04/30/08
529134,14,I23,0.2270,49444,03/04/98
271047026,13,I09,-0.1249,78217,01/16/03
534804,101,I11,0.2819,23060,02/29/12
830869,152,I20,0.3381,46516,01/28/10
476071,1,I20,0.2336,06320,12/08/06
294013535,2,I27,1.0549,12180,01/02/09
631782129,19,I02,-0.2816,53593,05/21/10
831220,344,I22,0.2475,32095,02/13/15
516218,18,I13,0.5638,47150,02/05/16
803980,24,I20,-0.2451,84720,03/30/08
636178144,8,,0.8253,44026,03/29/15
451779,9,I05,-0.6589,04122,07/28/11
783277,23,,-0.2097,15147,10/19/14
620433287,31,I23,0.7706,48906,07/29/10
479988,6,I20,0.3446,14701,06/19/01
430068242,2,I20,0.5411,91710,10/30/16
502162,1,I19,0.4146,32207,05/16/06
385966375,7,I19,0.6770,90680,01/26/05
121767674,6,I19,0.8537,94621,04/10/98
566791,12,I27,0.1056,60015,08/01/11
705948639,23,,0.1750,37620,11/03/13
428705198,16,I13,-0.0040,21014,04/11/09
523215272,20,I23,0.1774,18042,06/04/08
464114954,10,I27,0.8643,95831,06/05/04
688087916,20,,-0.5977,17030,10/04/06
584812669,1963,I27,0.5411,90017,02/05/99
548308,13,I15,0.7818,45342,05/24/10
488004,10,I20,0.1787,77354,08/23/15
3970366,12,I13,0.4332,22102,06/13/08
515366,30,I27,0.0112,48910,09/28/00
672935,40,I12,-0.2954,35976,07/09/00
75728842,74,I14,0.3749,75219,12/09/09
824477,51,I09,0.5957,93010,07/20/00
667173399,38,I05,0.1787,77380,10/28/00
294202583,5,,0.9968,92392,06/18/16
497895,16,I27,0.8877,80216,07/27/02
505413,3,I14,0.7062,30341,02/23/02
319844954,7,,0.0558,94107,11/03/10
540469,7,I19,0.4039,28012,04/27/00
735908,21,I27,0.6136,44721,11/08/13
645204,7,,0.2785,19104,09/24/11
307535861,18,I22,-0.5005,70665,08/11/12
340377565,17,I27,0.2785,19109,04/23/13
516111,13,I20,0.3291,28772,10/22/14
803576,156,I27,0.1007,63132,02/26/13
144243910,17,I27,0.4928,78666,04/07/99
849365,31,I20,0.5821,46206,12/04/13
687523,27,I24,0.3918,10020,08/07/12
523658,14,,-0.1127,05676,10/26/13
735288,10,I11,0.4731,33615,10/31/10
84609768,35,I20,-0.3541,61103,12/27/15
630723989,111,,-0.7147,56376,02/03/07
371359788,48,I25,1.0126,13440,07/15/98
464862,13,I21,-0.3986,74115,07/31/16
685951,4,,-0.2816,53719,01/14/12
619605,15,I11,0.3485,08901,10/11/07
803899,2,I27,0.8537,94538,02/11/98
136935965,38,I20,0.4271,55303,09/15/10
635780,5,I16,0.3918,10004,06/23/15
437769,15,I20,-0.6589,04096,07/07/03
513744984,54,I22,-0.2736,59715,08/08/05
512009,158,,0.5073,14120,05/14/11
543085,17,I21,-0.5123,58301,05/11/03
148328024,593,I26,-0.0188,01810,02/20/04
401752404,65,I27,0.3849,48170,08/07/05
504450,12,I27,0.8472,44256,06/10/12
753915,26,,0.3918,10003,11/26/07
652654,48,I16,0.5276,54601,06/09/14
476372,24,I01,0.5411,90603,03/11/01
229154684,20,I19,-0.3986,74115,05/08/10
511893,41,I02,-0.4309,35203,03/21/09
403764839,3,I13,0.7075,33301,04/20/08
619391,8,I12,-0.1704,27609,07/30/12
424315918,22,I13,0.2819,23230,09/20/11
568034696,14,I13,0.4868,97204,12/21/98
730651,4,I27,-0.8657,27401,05/26/08
737735,10,I13,0.3595,41011,09/04/99
31450666,12,I13,0.2923,20037,12/04/09
709778011,13,,0.7208,70748,01/19/98
527270,22,,0.5276,54650,01/12/05
695259,281,I20,0.6859,48091,04/15/01
767377,14,I13,0.5733,12207,08/21/15
432433,447,I07,0.1969,07311,11/07/99
211011087,8,I27,0.8537,94608,12/08/98
582767,14,I14,0.1839,14623,11/22/11
569784,38,I20,0.5114,97045,02/01/12
699958604,30,,-1.1893,76457,01/25/01
284085374,35,I20,-1.2575,30901,07/24/02
788825,10,I12,0.3749,75231,02/18/12
637388271,15,I18,-0.5710,58701,05/24/13
696211516,10,,0.1815,60137,02/16/15
225710503,11,I12,-0.5370,58504,08/03/03
588410,6,I02,0.5411,91101,02/03/00
168367751,12,I11,0.2965,20814,09/24/04
581886390,3,I12,0.1056,60402,09/21/11
385083613,13,I22,-0.8590,76501,11/03/07
164271039,60,I26,?,99563,09/17/03
632665,129,I20,0.0842,38863,08/20/09
262759800,16,,0.2422,98363,06/19/02
333526103,39,I20,-0.6033,54304,07/09/07
291374458,62,I20,0.4542,11729,01/06/09
574042,101,I14,0.3918,10023,09/05/08
410521751,11,I27,-0.3747,62521,10/26/08
339242637,43,I27,-0.3469,62918,04/25/06
540122506,22,I12,-0.2278,19720,05/14/04
727007,11,I13,0.1805,76102,11/15/12
201821104,7386,I27,0.2401,28202,02/09/06
684068612,706,,0.6514,85122,04/05/14
512248860,227,I22,0.1530,98102,03/26/03
43421466,3,I13,0.3200,37219,10/17/02
85403601,97,I27,-0.9377,75693,09/19/10
562078,78,I19,0.4187,20705,09/03/13
626803324,49,I20,0.5978,48416,01/12/00
545700,91,I27,0.1056,60611,07/08/07
313110403,11,I12,0.1839,14468,04/29/08
668423,31,I27,0.1108,03885,10/06/12
458691612,3,I22,0.5411,90046,11/30/15
27176887,20,I22,0.5114,97015,04/19/12
482652,28,I19,-0.3616,53048,05/13/01
416624057,22,,0.0558,94111,10/23/02
521707,51,,0.3749,75235,12/09/10
665501336,585,I12,0.2345,13820,11/11/16
176947420,10,I07,0.1815,60108,08/03/02
492212,7,,0.4567,39301,09/19/01
609051802,5,I11,0.4332,22309,02/25/13
327189083,4,I07,0.5957,93001,06/09/13
598644694,4,I27,0.4868,97205,08/10/14
48476072,18,I27,0.1056,60654,11/10/12
436951298,9,I12,0.3485,08902,05/24/08
699828632,45,,-0.4215,76656,09/14/08
534080317,16,I19,0.3102,77469,03/27/15
464849,106,I14,0.3918,10004,06/30/02
479479432,18,I20,0.5411,91773,12/21/00
365420940,284,I25,0.3749,75050,12/30/16
638511899,793,,0.7075,33323,12/29/14
439716136,14,I11,0.1011,77070,03/25/99
653855,13,I27,0.1183,08540,09/30/12
841817,70,I08,0.2920,85016,12/06/09
358816606,125,I23,-0.5870,78405,08/11/16
534134,18,I27,0.4798,01085,11/20/99
592107650,28,I01,-0.6094,55807,08/30/01
541520547,251,,-0.7312,30909,07/20/04
597665,70,I22,0.1056,60173,04/01/06
866448,2527,I27,0.6643,13202,06/12/12
562807816,10,I13,0.3394,68154,08/30/06
48808796,11,I20,0.1108,03261,01/19/01
522175,13,I27,0.1056,60201,03/19/02
181385214,4,I12,-0.0661,21787,05/17/10
235841361,30,I20,-0.3585,22980,09/14/13
494138,21,,0.2697,81401,09/30/99
487486,6,I09,-0.0348,46278,04/24/12
607683,7,I17,-0.5860,50317,08/05/15
801867,1,I22,0.4552,97301,07/05/98
533880,13,I27,-0.1127,05401,09/03/12
205551484,18,I24,0.6887,96734,08/29/99
712821,32,I23,-0.7263,58554,07/03/06
508354450,7,I12,0.4731,33603,04/07/09
646471,136,I16,0.0034,48708,03/03/01
139864722,1345,I27,0.7062,30326,04/07/99
466073014,21,I12,0.7194,33126,12/16/06
60278979,17,I19,-0.1424,60099,11/09/13
460433,38,I11,0.1530,98052,05/11/16
498903952,150,I26,-0.3488,73118,03/04/08
661403,223,I26,-0.6310,76273,03/28/13
362027573,166,I12,-0.2278,19720,04/25/07
769842,14,I27,0.1318,40517,03/02/14
801897,27,I20,-0.2234,70361,09/21/05
652977,9,I12,0.4933,10595,03/31/03
513605,5,I11,0.1056,60523,02/08/15
212468599,7,I07,0.4058,38351,05/31/15
582572731,18,I27,-0.5875,72758,09/11/13
178847687,104,I27,0.1805,76013,04/10/09
496397979,32,I27,0.3413,78702,06/15/05
555507,36,I25,0.9627,49010,12/30/05
88755469,48,I26,-0.5125,50208,08/24/16
622106,16,,0.6770,92868,11/24/15
607303,16,I22,0.1530,98107,01/18/13
163550994,525,I07,-0.0555,02110,06/09/98
678191,37,I23,0.2229,38119,12/03/09
249522869,32,I26,-0.2488,32503,03/26/09
88991909,26,I24,0.0306,53029,09/17/03
278836906,15,I21,0.4125,95050,08/17/12
843152,80,I25,0.1281,02631,06/14/13
461605,13,I14,0.2780,55350,03/20/07
512442105,36,I27,0.4215,29201,07/09/16
501243773,19,I11,0.6859,48092,08/01/15
559969245,3,,0.3793,07760,01/09/00
552477878,9,I16,0.2923,20005,06/23/10
500980,3,I12,0.6117,40207,02/12/14
342585721,11,I15,-0.2378,01862,05/03/06
442754,15,I22,0.2401,28273,01/31/12
586648,8,I21,-0.6325,72103,07/29/07
700828,49,I12,-0.7178,79410,08/17/06
551627229,47,I12,-0.1265,07017,05/14/05
669484,9,I13,0.2920,85004,10/25/09
662614,66,I06,0.5766,43219,02/12/07
483187355,12,I26,0.3413,78753,05/17/03
252609985,19,I12,0.4125,95116,05/05/13
650278251,83,I22,0.4896,84115,03/21/10
558898,14,I01,0.2294,62271,10/17/00
827431,295,I20,0.7132,49321,09/29/12
243825063,10,I22,-0.1242,07430,07/04/08
16957907,47,I26,-0.7818,79345,04/07/11
641451,29,I16,0.4542,11747,04/25/02
519689,27,I22,0.1815,60106,07/14/07
710531110,73,,0.5114,97035,05/26/98
205430146,31,I13,0.1056,60603,05/10/04
543323206,785,I23,0.6907,48071,07/29/05
11440036,15,I12,-0.6413,82609,10/25/15
219807743,21,I20,-0.0766,49686,02/19/10
593929426,19,,0.1011,77375,07/23/12
582673225,7,I02,0.8643,95815,04/11/12
760649,17,I12,0.7633,34474,03/18/07
294054300,34,I12,0.4332,22150,01/31/01
579405,10,I22,0.4011,30240,08/17/16
613174,9,I24,-0.6589,04122,01/15/06
294101445,5,I07,0.2270,49444,02/27/09
176090511,8,,?,?,08/20/12
569781,16,I20,0.4721,80205,04/04/09
109589497,22,I19,0.1016,44021,09/25/09
677347,29,I16,-0.6589,04106,07/16/10
672690635,38,,0.4352,43065,09/14/07
401011739,16,I21,0.8483,92881,04/20/12
248732381,10,I12,-0.3821,03104,07/20/15
512470,12,I09,0.1530,98070,06/01/06
474189252,5,I11,0.5821,46202,07/08/16
646015,179,I27,0.0397,37402,01/25/10
556009237,13,I20,-0.3416,18078,04/01/14
533043003,45,,-0.1242,07645,10/02/06
453969,1,,-0.2724,94901,06/10/15
607098242,19,I07,0.5768,11554,10/06/10
867701,4,I08,0.1530,98101,11/22/14
696554,4,I22,0.5291,64153,06/19/98
282991860,4,I11,0.4552,97301,02/27/07
560691,12,I27,0.5411,90066,06/05/07
690524456,12,I23,0.4405,78626,05/05/05
102248337,41,I11,0.2785,19103,01/09/15
212765942,17,I14,0.2923,20005,02/19/04
827499,15,,0.1056,60018,03/08/06
719242,15,I12,-0.2097,15243,01/25/98
464231,12,I19,-1.0682,77979,03/29/09
357013358,70,I20,0.7961,52531,04/19/14
610172,18,I23,0.1815,60108,08/13/03
835997,11,I26,0.6201,11231,06/04/00
420494801,16,I23,0.8214,98665,05/25/06
408089547,5,I13,0.4125,95113,01/29/98
665463400,16,,0.4125,95008,04/19/98
22708839,24,I27,0.3904,95926,10/31/07
482580,13,I20,0.3918,10115,06/04/16
669795,72,,-0.3821,03062,11/18/10
257393247,14,I20,0.8483,92860,07/08/00
479537,60,I20,0.5957,93021,01/26/98
517076,15,I27,-0.6589,04103,10/15/99
506643489,31,I19,0.5555,78737,09/28/10
824004,11,I27,-0.0333,06019,11/06/02
477043024,2052,I21,0.2023,89703,01/14/13
842763,16,I13,-0.2097,15219,05/04/10
552589,34,I27,0.7661,04330,10/24/11
554877,14,I27,-0.6440,68508,04/27/09
802085,10,I11,-0.2482,15301,09/22/98
196632061,13,I24,0.2208,37921,10/25/16
528710455,15,I02,0.6907,48084,04/25/14
698916531,39,,-0.3149,29160,10/11/05
650476748,130,I24,0.7450,80246,02/03/15
560328,11,I14,0.2691,22201,03/17/14
363930730,183,I22,0.7129,48213,04/20/09
687243638,30,,1.0171,58756,10/19/11
166117029,15,,-0.0674,75402,02/07/06
558982,31,I09,-0.2378,01801,12/02/08
513346,17,I16,-0.1127,05452,05/19/99
163138870,50,I11,0.7129,48184,08/08/01
762852,37,I20,0.1815,60139,09/02/04
386944138,6,I20,0.4496,94025,10/22/10
657129,15,I12,-0.1242,07432,09/04/98
457572,12,I11,0.6284,92075,01/19/16
283905731,122,I26,0.6907,48307,11/24/14
560375,11,I07,-0.2127,53092,06/04/15
522742926,72,I27,0.6721,44305,05/25/11
478572445,19,I12,0.7075,33441,07/11/08
342240388,22,I27,0.6284,92119,08/21/09
460848889,14,I27,0.4496,94403,12/02/08
62643641,2,,0.5073,14120,05/17/04
353909095,11,I12,0.4187,20745,11/06/00
174510183,1796,I27,0.7381,94928,03/23/06
311422417,33,I27,0.1839,14467,10/27/06
348372380,46,I12,0.2166,72703,12/09/07
507484,7,I01,-1.0260,38930,03/12/05
272201121,18,I20,0.5571,38821,04/07/13
356229196,35,I27,0.3749,75050,03/27/98
688752639,8,,-0.4799,53105,03/05/10
285063813,132,I20,0.0389,85743,09/18/00
699976282,191,,0.8190,30327,10/30/00
672295,4,I11,0.1056,60607,03/25/01
302234907,13,I25,0.8190,30092,06/12/98
787241,11,I07,0.6725,49417,06/07/03
491636,116,I22,0.8138,30062,11/26/12
489379,39,I23,0.4332,20171,08/09/07
63279365,32,,0.5766,43085,08/13/10
53242455,10,I22,0.1056,60525,03/27/01
611616844,24,I14,0.8483,92590,03/19/01
535617,42,I20,-0.2127,53022,10/08/99
520372813,33,I16,0.1007,63017,12/10/03
438102,2,I26,-0.0319,35406,01/11/12
782878,13,I24,0.3918,10036,12/23/98
226659025,12,I11,-0.0555,02118,02/23/14
675840286,16,,0.5411,90024,01/07/16
753030,51,I26,0.4188,70084,08/05/12
448563895,8,I20,0.0558,94124,06/20/08
133382510,20,I16,0.5411,91203,12/12/99
511098,3,I01,-0.4492,17257,08/23/07
811573,10,I25,0.9906,42717,05/29/99
650605230,24,,-0.7831,54971,09/22/05
472573547,2089,I27,0.5411,90040,08/21/15
648172,6,I13,-0.3488,73102,11/22/99
637398,7,I23,0.1007,63042,08/19/05
389669667,70,I13,0.2370,19422,11/27/15
576725,2,I11,-0.6325,72113,12/27/15
655081,13,I07,0.9968,92408,11/07/11
559790,1142,I25,-0.2378,02143,01/24/15
457029,31,I24,0.1007,63017,04/11/12
47682212,16,I27,-0.2816,53703,11/12/10
484653,410,I25,0.4868,97232,10/27/99
616740967,78,I16,0.6770,92612,12/22/04
21088793,9,I27,-1.2744,78376,11/20/01
600495971,109,I27,0.2923,20017,11/16/98
615761317,201,I23,-0.1124,55406,03/09/14
578563852,8,I10,0.7075,33319,11/19/14
694261183,33,,-1.4487,38501,12/26/11
672828185,41,I12,0.0075,37804,06/18/11
337855569,3459,I20,0.7062,30326,11/12/05
739538,79,I27,-0.5977,17109,08/06/06
517451,46,I07,-0.2234,70361,01/12/98
598729558,135,I25,0.2370,19046,04/01/01
516604,9,I23,0.4798,01104,08/20/02
23167796,15,I22,0.6770,92865,03/19/13
532918008,14,I23,-0.0798,13148,12/11/13
440788169,46,I26,0.5768,11559,07/11/10
654644662,3,I11,0.2965,20912,03/27/09
55054400,64,I24,0.1147,34102,06/03/07
475592738,4,I27,0.5411,91765,03/17/16
574691273,17,I21,0.5411,90045,08/22/99
655245950,10,,0.5411,91303,11/26/06
68323243,30,I22,-0.8576,72901,04/25/09
359289036,40,I20,0.6770,92887,03/29/99
566616712,376,I09,0.3918,10123,06/01/12
754407,53,I27,-0.7178,79413,10/24/99
216861836,2,,-0.0555,02110,05/11/05
387447156,29,,0.5411,90813,06/16/07
611862,12,I12,0.6648,14226,08/30/08
317251377,9,I15,-0.3149,63801,07/26/00
735943,13,I20,0.1945,07203,08/28/98
496326714,1832,I13,0.3918,10019,11/18/01
448779419,776,I11,0.0655,08701,09/08/02
72237020,10,I12,-0.0674,75401,02/29/12
662251,20,I13,0.3394,68154,08/11/10
319896921,6,I20,0.4125,94022,10/24/15
85225470,39,I27,-0.7161,55720,07/15/01
703171,4,I07,0.3578,99204,07/22/02
756460,22,I15,0.3918,10010,11/09/14
459919906,32,I22,0.5411,90670,10/21/16
808814,33,I15,-0.1406,60175,01/13/09
659408,11,I17,0.4271,55110,07/09/15
309626049,3,,0.4347,93230,12/27/13
279834987,521,I20,0.7132,49508,04/06/01
533145007,14,I13,-0.0801,07054,01/12/03
668849,4,,0.2147,63048,03/27/12
221985832,8,,-1.2104,76301,11/04/98
216226013,23,I11,-0.0671,48503,09/06/15
357873780,49,I26,0.2785,19141,10/07/99
275886042,19,I11,0.1056,60607,05/22/15
207880799,18,I20,0.6725,49424,04/04/06
503778032,29,I15,0.0978,29607,04/27/07
704495,54,I07,0.5411,90609,10/20/11
664880879,165,I27,0.7194,33180,12/25/00
407921500,11,I14,0.3413,78701,10/21/00
97439799,7,I11,0.0558,94111,10/20/08
53075136,6,I27,0.7129,48183,07/04/08
826019,13,I21,-0.7147,56378,01/21/00
742868,35,I22,0.6648,14228,09/21/11
623232,9,I18,0.5386,49646,06/18/00
756091,3,,0.7054,95691,04/01/04
30185037,9,I27,-0.0802,01772,09/26/01
120786154,42,I20,0.9627,49090,07/23/05
650279615,9,,-0.3153,39564,03/20/98
80153938,13,I27,0.2014,06851,02/08/04
185229879,49,I15,0.3749,75203,12/24/12
282192401,14,I22,-0.4147,58801,08/02/98
533239,20,I14,-1.1412,97367,07/21/07
628557,28,I15,0.4184,22192,02/21/98
716429,24,I13,0.8253,44122,11/23/05
596529,4,I27,0.8091,12572,12/01/08
444618192,14,I26,-0.0555,02110,02/27/00
573420604,48,I20,-0.2453,02135,07/05/16
625544,30,I23,0.4187,20715,06/04/11
682511,56,I26,-0.0801,07869,04/13/04
470866,4,I27,0.2394,02375,04/08/16
472942,2,I27,-0.1242,07601,02/27/12
155240184,24,I23,0.2987,45036,06/06/02
72502882,8,I26,0.3749,75150,01/02/15
287652606,15,I07,0.7208,70810,10/18/02
666463,20,I27,-0.3529,05059,10/19/03
512916,11,I27,0.2014,06604,06/14/04
304856938,4,I09,0.2965,20878,07/03/09
663019429,24,,0.3485,08901,07/07/98
31874416,22,I19,0.2401,28203,12/20/16
577280812,122,I26,-1.0992,75969,10/20/09
530817,427,I01,-0.1406,60506,01/10/05
357491674,13585,I21,0.7075,33324,01/26/14
617601,7,I22,0.7075,33325,07/18/10
644376,34,I03,0.1805,76015,05/30/12
538500578,13,I24,0.3200,37208,06/24/04
475645,2,I02,0.2965,20854,01/09/00
491707847,47,,0.6907,48331,08/21/11
710409,213,I21,0.1772,52404,02/14/10
514066,53,I12,0.7873,93309,01/10/01
750172,15,I23,-0.4361,82721,10/12/07
641032,14,I22,-1.6496,28306,01/21/13
277007989,13,I09,-0.0168,52001,01/23/11
503276792,570,I27,-0.0661,21784,05/25/99
797229,2,I14,0.2197,23219,11/29/00
683292,24,I24,-0.2378,02421,12/27/00
343204626,119,I22,0.7941,44451,11/25/99
222423168,10,I12,-0.1040,87052,05/25/15
536266,60,I13,0.2923,20001,05/24/14
282099416,18,I27,0.6609,13905,05/01/08
433457,170,I20,0.7132,49504,07/08/03
479290,10,I22,0.8214,98682,09/13/98
598162,5,I24,0.3200,37204,09/01/12
